,AP,precision_score,balanced_accuracies,DCG,DCG_AT_5,F1-SCORE,NDCG,NDCG_AT_5,model_variant,slug,category_title,post_slug
11,1.0,0.475,0.5,6.688254962827335,0,0.9256410256410256,0.9817480544180679,0.9499999999999997,tfidf,el-clasico-na-hristi-barcelony-ovladl-real-v-cele-zustava-san-sebastian,Zahraničí,el-clasico-na-hristi-barcelony-ovladl-real-v-cele-zustava-san-sebastian
12,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,el-clasico-na-hristi-barcelony-ovladl-real-v-cele-zustava-san-sebastian,Zahraničí,el-clasico-na-hristi-barcelony-ovladl-real-v-cele-zustava-san-sebastian
13,1.0,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,tfidf-full-text,el-clasico-na-hristi-barcelony-ovladl-real-v-cele-zustava-san-sebastian,Zahraničí,el-clasico-na-hristi-barcelony-ovladl-real-v-cele-zustava-san-sebastian
14,0.7724410178744545,0.35,0.5,4.928187867346457,0,0.5764705882352941,0.878253829399075,0.6999999999999998,tfidf,zemrel-posledni-krkonossky-nosic-helmut-hofer-ikona-velke-upy,Regionální,zemrel-posledni-krkonossky-nosic-helmut-hofer-ikona-velke-upy
15,0.6925777381659735,0.225,0.5,3.16812077186558,0,0.2793103448275862,0.7446526874345888,0.44999999999999996,doc2vec,krasa-se-skryva-v-exotickem-ovoci-kosmetika-kterou-na-podzim-musite-mit,Móda,krasa-se-skryva-v-exotickem-ovoci-kosmetika-kterou-na-podzim-musite-mit
16,0.6706228956228957,0.3,0.5,4.224161029154106,0,0.4499999999999999,0.8294475401685019,0.5999999999999999,doc2vec,analyza-mariupol-pred-padem-blizi-se-obrat-ve-valce,Zahraničí,analyza-mariupol-pred-padem-blizi-se-obrat-ve-valce
17,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
18,0.6144601430315717,0.175,0.5,2.4640939336732286,0,0.18148148148148147,0.677321104444447,0.3499999999999999,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
19,0.8609701474750124,0.35,0.5,4.928187867346457,0,0.5764705882352941,0.878253829399075,0.6999999999999998,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
20,0.6826340258325554,0.3,0.5,4.224161029154106,0,0.4499999999999999,0.8294475401685019,0.5999999999999999,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
21,0.8541666666666666,0.1,0.5,1.4080536763847022,0,0.06666666666666668,0.5496760645786226,0.23020392364556103,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
22,0.9648015050960299,0.475,0.5,6.688254962827335,0,0.9256410256410256,0.9817480544180679,0.9499999999999997,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
23,0.988090050835149,0.45,0.5,6.33624154373116,0,0.8526315789473685,0.9627761449532062,0.8999999999999999,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
24,0.19444444444444442,0.05,0.5,0.7040268381923511,0,0.01818181818181818,0.43167207946918174,0.18078394317246163,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
25,0.46590909090909094,0.1,0.5,1.4080536763847022,0,0.06666666666666668,0.5496760645786226,0.23020392364556103,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
26,0.05,0.025,0.5,0.35201341909617556,0,0.0047619047619047615,0.35201341909617556,0.1474229559439696,lda,komentar-horecka-prasivych-dluhopisu-nekonci-obezretnost-je-namiste,Finance,komentar-horecka-prasivych-dluhopisu-nekonci-obezretnost-je-namiste
27,0.9945983379501384,0.475,0.5,6.688254962827335,0,0.9256410256410256,0.9817480544180679,0.9499999999999997,word2vec-eval-2,komentar-horecka-prasivych-dluhopisu-nekonci-obezretnost-je-namiste,Finance,komentar-horecka-prasivych-dluhopisu-nekonci-obezretnost-je-namiste
28,0.7346017571883039,0.275,0.5,3.8721476100579313,0,0.3903225806451613,0.802933286960599,0.5499999999999999,tfidf-full-text,komentar-horecka-prasivych-dluhopisu-nekonci-obezretnost-je-namiste,Finance,komentar-horecka-prasivych-dluhopisu-nekonci-obezretnost-je-namiste
29,0.18625263625263624,0.125,0.5,1.7600670954808777,0,0.1,0.5969447173986318,0.24999999999999997,doc2vec,hral-na-me-kina-jak-je-hodnej-popsala-kriminalnika-vymenena-manzelka,Vztahy,hral-na-me-kina-jak-je-hodnej-popsala-kriminalnika-vymenena-manzelka
30,0.8523418710918712,0.3,0.5,4.224161029154106,0,0.4499999999999999,0.8294475401685019,0.5999999999999999,word2vec-eval-2,hral-na-me-kina-jak-je-hodnej-popsala-kriminalnika-vymenena-manzelka,Vztahy,hral-na-me-kina-jak-je-hodnej-popsala-kriminalnika-vymenena-manzelka
31,0.944955839653982,0.375,0.5,5.280201286442633,0,0.6428571428571428,0.9008510138336608,0.7499999999999999,tfidf-full-text,hral-na-me-kina-jak-je-hodnej-popsala-kriminalnika-vymenena-manzelka,Vztahy,hral-na-me-kina-jak-je-hodnej-popsala-kriminalnika-vymenena-manzelka
32,0.45454956807897984,0.25,0.5,3.5201341909617554,0,0.3333333333333333,0.7747525516950363,0.49999999999999994,doc2vec,kyberzlocinci-maji-nove-triky-jak-vysat-bankovni-ucet-utoci-na-emoce,Ekonomika,kyberzlocinci-maji-nove-triky-jak-vysat-bankovni-ucet-utoci-na-emoce
33,0.2977411477411478,0.125,0.5,1.7600670954808777,0,0.1,0.5969447173986318,0.24999999999999997,doc2vec,program-svetovy-pohar-v-biatlonu-v-novem-meste-na-morave-v-roce-2021,Sport,program-svetovy-pohar-v-biatlonu-v-novem-meste-na-morave-v-roce-2021
34,0.27041083099906627,0.125,0.5,1.7600670954808777,0,0.1,0.5969447173986318,0.24999999999999997,doc2vec,ceske-uzivatele-androidu-ohrozuje-bankovni-malware-obchazi-sms-overeni,Technologie,ceske-uzivatele-androidu-ohrozuje-bankovni-malware-obchazi-sms-overeni
35,0.8801109177903437,0.275,0.5,3.8721476100579313,0,0.3903225806451613,0.802933286960599,0.5499999999999999,doc2vec,italsky-zivotni-styl-na-mne-byl-hned-videt-hubnout-mi-pomohlo-svihadlo,Vztahy,italsky-zivotni-styl-na-mne-byl-hned-videt-hubnout-mi-pomohlo-svihadlo
36,0.11825396825396825,0.075,0.5,1.0560402572885266,0,0.03913043478260869,0.4955772265691038,0.20754737085568503,doc2vec,sportster-je-uplne-novy-ma-prilakat-nove-harleyare-projeli-jsme-ho-na-vode,Auto-moto,sportster-je-uplne-novy-ma-prilakat-nove-harleyare-projeli-jsme-ho-na-vode
37,0.9840397923875432,0.425,0.5,5.984228124634984,0,0.7810810810810811,0.9430202252031452,0.8499999999999999,doc2vec,bremy-nestacily-na-bayern-lewandowski-je-druhy-mezi-ligovymi-strelci,Zahraničí,bremy-nestacily-na-bayern-lewandowski-je-druhy-mezi-ligovymi-strelci
38,0.8416750914861459,0.425,0.5,5.984228124634984,0,0.7810810810810811,0.9430202252031452,0.8499999999999999,doc2vec,cena-emisnich-povolenek-zlomila-rekord-poprve-stoupla-nad-60-eur-za-tunu,Ekonomika,cena-emisnich-povolenek-zlomila-rekord-poprve-stoupla-nad-60-eur-za-tunu
39,0.981780140495718,0.475,0.5,6.688254962827335,0,0.9256410256410256,0.9817480544180679,0.9499999999999997,doc2vec,video-mladik-surove-povalil-seniorku-s-berlemi-pak-ji-vlacel-za-kabelku,Regionální,video-mladik-surove-povalil-seniorku-s-berlemi-pak-ji-vlacel-za-kabelku
40,0.8027058422206448,0.4,0.5,5.632214705538809,0,0.7111111111111111,0.9224068215085135,0.7999999999999999,doc2vec,do-skoly-na-skateboardu-olomoucka-fotbalova-ikona-mucha-o-dceri-karoline,Sport,do-skoly-na-skateboardu-olomoucka-fotbalova-ikona-mucha-o-dceri-karoline
41,0.8615487301722118,0.325,0.5,4.576174448250282,0,0.5121212121212122,0.8544988266302626,0.6499999999999999,doc2vec,bach-bude-v-cele-mezinarodniho-olympijskeho-vyboru-dalsi-ctyri-roky,Hry,bach-bude-v-cele-mezinarodniho-olympijskeho-vyboru-dalsi-ctyri-roky
42,0.7232752360203341,0.225,0.5,3.16812077186558,0,0.2793103448275862,0.7446526874345888,0.44999999999999996,doc2vec,ve-skladech-lezi-tuny-neprodaneho-obleceni-obchodnici-osekavaji-objednavky,Ekonomika,ve-skladech-lezi-tuny-neprodaneho-obleceni-obchodnici-osekavaji-objednavky
43,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,doc2vec,vysel-dalsi-veliky-update-pro-no-mans-sky-prinasi-vesmirne-piraty,Hry,vysel-dalsi-veliky-update-pro-no-mans-sky-prinasi-vesmirne-piraty
44,0.8088235294117647,0.1,0.5,1.4080536763847022,0,0.06666666666666668,0.5496760645786226,0.23020392364556103,doc2vec,prelomovy-zacatek-dvacateho-stoleti-jak-vypadal-zivot-pred-120-lety,Ostatní,prelomovy-zacatek-dvacateho-stoleti-jak-vypadal-zivot-pred-120-lety
45,0.6095238095238096,0.075,0.5,1.0560402572885266,0,0.03913043478260869,0.4955772265691038,0.20754737085568503,doc2vec,prelomovy-zacatek-dvacateho-stoleti-jak-vypadal-zivot-pred-120-lety,Ostatní,prelomovy-zacatek-dvacateho-stoleti-jak-vypadal-zivot-pred-120-lety
46,0.8807007320165214,0.35,0.5,4.928187867346457,0,0.5764705882352941,0.878253829399075,0.6999999999999998,doc2vec,z-hruzy-designerky-vykouzlily-skvely-prostor-pro-rodinu-s-miminkem,Ostatní,z-hruzy-designerky-vykouzlily-skvely-prostor-pro-rodinu-s-miminkem
47,0.3657051282051281,0.125,0.5,1.7600670954808777,0,0.1,0.5969447173986318,0.24999999999999997,doc2vec,stihla-a-pruzna-jako-gazela-vyzkousejte-total-barre,Móda,stihla-a-pruzna-jako-gazela-vyzkousejte-total-barre
48,0.7853620738236122,0.325,0.5,4.576174448250282,0,0.5121212121212122,0.8544988266302626,0.6499999999999999,doc2vec,silhavy-se-zlobi-na-schicka-nemuze-se-ohnat-vylouceni-zapas-ovlivnilo,Sport,silhavy-se-zlobi-na-schicka-nemuze-se-ohnat-vylouceni-zapas-ovlivnilo
49,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,plzen-po-tesnych-vyhrach-spustila-kanonadu-sparta-se-stestim-slavia-ztratila,Sport,plzen-po-tesnych-vyhrach-spustila-kanonadu-sparta-se-stestim-slavia-ztratila
50,0.8542037393089115,0.425,0.5,5.984228124634984,0,0.7810810810810811,0.9430202252031452,0.8499999999999999,word2vec-eval-2,plzen-po-tesnych-vyhrach-spustila-kanonadu-sparta-se-stestim-slavia-ztratila,Sport,plzen-po-tesnych-vyhrach-spustila-kanonadu-sparta-se-stestim-slavia-ztratila
51,1.0,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,tfidf-full-text,plzen-po-tesnych-vyhrach-spustila-kanonadu-sparta-se-stestim-slavia-ztratila,Sport,plzen-po-tesnych-vyhrach-spustila-kanonadu-sparta-se-stestim-slavia-ztratila
52,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,sparta-boleslav-10-hoste-zahazovali-tutovky-v-nastaveni-je-trestal-hlozek,Sport,sparta-boleslav-10-hoste-zahazovali-tutovky-v-nastaveni-je-trestal-hlozek
53,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,tfidf-full-text,sparta-boleslav-10-hoste-zahazovali-tutovky-v-nastaveni-je-trestal-hlozek,Sport,sparta-boleslav-10-hoste-zahazovali-tutovky-v-nastaveni-je-trestal-hlozek
54,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,lyon-prohospodaril-dvoubrankovy-naskok-a-prohral-pariz-st-germain-ma-bod,Zahraničí,lyon-prohospodaril-dvoubrankovy-naskok-a-prohral-pariz-st-germain-ma-bod
55,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,lyon-prohospodaril-dvoubrankovy-naskok-a-prohral-pariz-st-germain-ma-bod,Zahraničí,lyon-prohospodaril-dvoubrankovy-naskok-a-prohral-pariz-st-germain-ma-bod
56,1.0,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,tfidf-full-text,lyon-prohospodaril-dvoubrankovy-naskok-a-prohral-pariz-st-germain-ma-bod,Zahraničí,lyon-prohospodaril-dvoubrankovy-naskok-a-prohral-pariz-st-germain-ma-bod
57,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,derby-slavii-vyhral-v-edenu-trebicsky-lidr-litomerice-padly-se-sokolovem,Sport,derby-slavii-vyhral-v-edenu-trebicsky-lidr-litomerice-padly-se-sokolovem
58,1.0,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,tfidf-full-text,derby-slavii-vyhral-v-edenu-trebicsky-lidr-litomerice-padly-se-sokolovem,Sport,derby-slavii-vyhral-v-edenu-trebicsky-lidr-litomerice-padly-se-sokolovem
59,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,hokejovy-utocnik-stransky-zaridil-peti-goly-vyhru-davosu-v-bernu,Sport,hokejovy-utocnik-stransky-zaridil-peti-goly-vyhru-davosu-v-bernu
60,0.9076365107582859,0.45,0.5,6.33624154373116,0,0.8526315789473685,0.9627761449532062,0.8999999999999999,tfidf-full-text,hokejovy-utocnik-stransky-zaridil-peti-goly-vyhru-davosu-v-bernu,Sport,hokejovy-utocnik-stransky-zaridil-peti-goly-vyhru-davosu-v-bernu
61,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,zacha-rozhodl-o-vyhre-new-jersey-voracek-simon-a-palat-asistovali,Sport,zacha-rozhodl-o-vyhre-new-jersey-voracek-simon-a-palat-asistovali
62,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,tfidf-full-text,zacha-rozhodl-o-vyhre-new-jersey-voracek-simon-a-palat-asistovali,Sport,zacha-rozhodl-o-vyhre-new-jersey-voracek-simon-a-palat-asistovali
63,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,comebacky-soky-a-ukoncena-trapeni-zlin-i-liberec-slavi-sparta-zkolabovala,Sport,comebacky-soky-a-ukoncena-trapeni-zlin-i-liberec-slavi-sparta-zkolabovala
64,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,tfidf-full-text,comebacky-soky-a-ukoncena-trapeni-zlin-i-liberec-slavi-sparta-zkolabovala,Sport,comebacky-soky-a-ukoncena-trapeni-zlin-i-liberec-slavi-sparta-zkolabovala
65,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,pastrnak-hertl-a-kubalik-se-strelecky-prosadili-zadina-asistoval,Sport,pastrnak-hertl-a-kubalik-se-strelecky-prosadili-zadina-asistoval
66,1.0,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,tfidf-full-text,pastrnak-hertl-a-kubalik-se-strelecky-prosadili-zadina-asistoval,Sport,pastrnak-hertl-a-kubalik-se-strelecky-prosadili-zadina-asistoval
67,1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,chripkova-sezona-muze-letos-nemile-prekvapit-jak-se-na-ni-pripravit,Zdraví,chripkova-sezona-muze-letos-nemile-prekvapit-jak-se-na-ni-pripravit
68,0.6886341781511148,0.425,0.5,5.984228124634984,0,0.7810810810810811,0.9430202252031452,0.8499999999999999,tfidf-full-text,chripkova-sezona-muze-letos-nemile-prekvapit-jak-se-na-ni-pripravit,Zdraví,chripkova-sezona-muze-letos-nemile-prekvapit-jak-se-na-ni-pripravit
69,1.0,0.025,0.5,0.35201341909617556,0,0.0047619047619047615,0.35201341909617556,0.1474229559439696,word2vec-eval-2,za-znalosti-v-kvizu-vyhrali-masazni-kurz-i-kloubni-vyzivu-zkuste-ho-take,Zdraví,za-znalosti-v-kvizu-vyhrali-masazni-kurz-i-kloubni-vyzivu-zkuste-ho-take
70,0.8237088891500657,0.425,0.5,5.984228124634984,0,0.7810810810810811,0.9430202252031452,0.8499999999999999,tfidf-full-text,za-znalosti-v-kvizu-vyhrali-masazni-kurz-i-kloubni-vyzivu-zkuste-ho-take,Zdraví,za-znalosti-v-kvizu-vyhrali-masazni-kurz-i-kloubni-vyzivu-zkuste-ho-take
71,0.647405738611234,0.2,0.5,2.8161073527694045,0,0.2285714285714286,0.7123138050933654,0.39999999999999997,word2vec-eval-2,osm-mytu-o-oparech-pomuze-zubni-pasta-chlad-a-imunita,Zdraví,osm-mytu-o-oparech-pomuze-zubni-pasta-chlad-a-imunita
72,0.6727720454210392,0.4,0.5,5.632214705538809,0,0.7111111111111111,0.9224068215085135,0.7999999999999999,tfidf-full-text,osm-mytu-o-oparech-pomuze-zubni-pasta-chlad-a-imunita,Zdraví,osm-mytu-o-oparech-pomuze-zubni-pasta-chlad-a-imunita
73,0.5783113245298119,0.175,0.5,2.4640939336732286,0,0.18148148148148147,0.677321104444447,0.3499999999999999,word2vec-eval-2,nahubky-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat,Zdraví,nahubky-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat
74,0.7174665612165613,0.4,0.5,5.632214705538809,0,0.7111111111111111,0.9224068215085135,0.7999999999999999,tfidf-full-text,nahubky-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat,Zdraví,nahubky-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat
75,0.8035631960631959,0.375,0.5,5.280201286442633,0,0.6428571428571428,0.9008510138336608,0.7499999999999999,word2vec-eval-2,deset-tipu-pro-zdravi-oci-vetrejte-cvicte-a-ctete-s-prestavkami,Zdraví,deset-tipu-pro-zdravi-oci-vetrejte-cvicte-a-ctete-s-prestavkami
76,0.7327518252099384,0.425,0.5,5.984228124634984,0,0.7810810810810811,0.9430202252031452,0.8499999999999999,tfidf-full-text,deset-tipu-pro-zdravi-oci-vetrejte-cvicte-a-ctete-s-prestavkami,Zdraví,deset-tipu-pro-zdravi-oci-vetrejte-cvicte-a-ctete-s-prestavkami
77,0.5529248529248529,0.175,0.5,2.4640939336732286,0,0.18148148148148147,0.677321104444447,0.3499999999999999,word2vec-eval-2,rec-krevnich-skupin-co-o-nas-vypovidaji-a-ovlivnuji-prubeh-nemoci-covid-19,Zdraví,rec-krevnich-skupin-co-o-nas-vypovidaji-a-ovlivnuji-prubeh-nemoci-covid-19
78,0.775,0.2,0.5,2.8161073527694045,0,0.2285714285714286,0.7123138050933654,0.39999999999999997,tfidf-full-text,rec-krevnich-skupin-co-o-nas-vypovidaji-a-ovlivnuji-prubeh-nemoci-covid-19,Zdraví,rec-krevnich-skupin-co-o-nas-vypovidaji-a-ovlivnuji-prubeh-nemoci-covid-19
79,0.5024991246498599,0.2,0.5,2.8161073527694045,0,0.2285714285714286,0.7123138050933654,0.39999999999999997,word2vec-eval-2,drive-schovavala-a-ujidala-cokoladu-dnes-ma-martina-zelenou-lednici,Zdraví,drive-schovavala-a-ujidala-cokoladu-dnes-ma-martina-zelenou-lednici
80,0.6408509436469962,0.4,0.5,5.632214705538809,0,0.7111111111111111,0.9224068215085135,0.7999999999999999,tfidf-full-text,drive-schovavala-a-ujidala-cokoladu-dnes-ma-martina-zelenou-lednici,Zdraví,drive-schovavala-a-ujidala-cokoladu-dnes-ma-martina-zelenou-lednici
81,0.9207214536207434,0.425,0.5,5.984228124634984,0,0.7810810810810811,0.9430202252031452,0.8499999999999999,word2vec-eval-2,nemoc-leci-vztahy-v-rodinach-rika-lekar-umirajicich,Zdraví,nemoc-leci-vztahy-v-rodinach-rika-lekar-umirajicich
82,0.8317326306877391,0.45,0.5,6.33624154373116,0,0.8526315789473685,0.9627761449532062,0.8999999999999999,tfidf-full-text,nemoc-leci-vztahy-v-rodinach-rika-lekar-umirajicich,Zdraví,nemoc-leci-vztahy-v-rodinach-rika-lekar-umirajicich
83,0.6111111111111112,0.05,0.5,0.7040268381923511,0,0.01818181818181818,0.43167207946918174,0.18078394317246163,word2vec-eval-2,co-vite-o-rakovine-soutezte-v-kvizu-a-vyhrajte-knihu,Zdraví,co-vite-o-rakovine-soutezte-v-kvizu-a-vyhrajte-knihu
84,0.8883463873014958,0.45,0.5,6.33624154373116,0,0.8526315789473685,0.9627761449532062,0.8999999999999999,tfidf-full-text,co-vite-o-rakovine-soutezte-v-kvizu-a-vyhrajte-knihu,Zdraví,co-vite-o-rakovine-soutezte-v-kvizu-a-vyhrajte-knihu
